order_id,customer_id,order_date,product_category,order_amount,currency,order_status,region
3351,433,2023-04-12,IP Licensing,4754.83,EUR,Completed,
3352,433,2022-09-04,IP Licensing,268300.15,INR,Completed,
3353,434,2024-10-25,Support,221981.63,INR,Cancelled,APAC
3354,434,2022-07-25,IP Licensing,360699.07,INR,Cancelled,APAC
3355,434,2024-03-31,IP Licensing,69667.86,INR,Cancelled,APAC
3356,9999999,2024-09-06,Training,211212.74,INR,Completed,APAC
3357,435,2022-07-02,Training,378949.06,USD,Completed,APAC
3358,435,2023-07-10,IP Licensing,453596.2,INR,Pending,APAC
3359,435,2023-12-06,Consulting,468719.18,INR,Pending,APAC
3360,435,2021-11-01,IP Licensing,370448.07,INR,Pending,APAC
3361,435,2022-09-14,Consulting,194686.46,INR,Pending,APAC
3362,435,2023-02-16,IP Licensing,286481.44,INR,Completed,APAC
3363,435,2021-04-30,Support,74821.51,INR,Cancelled,APAC
3364,435,2021-04-26,Support,87056.8,INR,Completed,APAC
3365,435,2022-10-01,Consulting,6024.33,USD,Cancelled,APAC
3366,435,2021-11-30,Support,185642.62,INR,Cancelled,APAC
3367,436,2022-02-25,Training,435830.7,INR,Cancelled,APAC
3368,436,2021-01-16,Training,362901.84,INR,Completed,APAC
3369,437,2023-01-17,Training,40848.47,EUR,Cancelled,APAC
3370,437,2022-02-13,Training,362762.67,INR,Cancelled,APAC
3371,437,2021-09-16,Consulting,314855.29,INR,Cancelled,APAC
3372,437,2023-09-27,Support,444525.6,INR,Cancelled,ASIA
3373,437,2021-03-18,Tools,474051.54,INR,Cancelled,APAC
3374,437,2024-04-13,Training,44505.36,INR,Completed,APAC
3375,437,2024-12-27,Consulting,331154.08,INR,Completed,APAC
3376,437,2022-05-18,Training,312137.32,INR,Pending,APAC
3377,437,2024-05-11,Consulting,241241.39,USD,Completed,ASIA
3378,437,2023-09-20,Consulting,367259.74,INR,Pending,APAC
3379,437,2024-07-09,Tools,499700.39,USD,Cancelled,APAC
3380,437,2023-12-29,Consulting,22912.47,INR,Cancelled,Global
3381,437,2024-10-18,Support,243028.28,INR,Completed,APAC
3382,438,2021-08-02,IP Licensing,247030.34,INR,Completed,EMEA
3383,438,2023-10-08,Tools,196981.06,INR,Pending,EMEA
3384,438,2023-02-23,Consulting,123488.1,EUR,Pending,EMEA
3385,438,2021-06-15,Consulting,497468.1,USD,Pending,EMEA
3386,439,2022-06-13,Support,198390.33,USD,Pending,EMEA
3387,439,2021-06-12,Training,365134.71,USD,Cancelled,EMEA
3388,439,2023-12-23,Support,101983.4,INR,Pending,EMEA
3389,439,2021-02-19,IP Licensing,239530.8,EUR,Completed,EMEA
3390,439,2022-02-17,Consulting,209227.59,INR,Pending,EMEA
3391,439,2022-07-08,IP Licensing,302173.71,USD,Cancelled,EMEA
3392,439,2021-10-06,Consulting,275232.98,EUR,Completed,EMEA
3393,439,2022-03-26,Support,33212.19,EUR,Pending,EMEA
3394,439,2021-02-13,IP Licensing,489888.68,INR,Completed,EMEA
3395,439,2022-05-29,Tools,20171.58,INR,Completed,EMEA
3396,440,2022-05-08,Support,383515.28,INR,Cancelled,APAC
3397,440,2023-03-15,Training,205614.77,INR,Cancelled,APAC
3398,,2022-01-16,Training,416977.71,INR,Pending,APAC
3399,,2021-05-13,Support,71876.97,INR,Cancelled,APAC
3400,440,2021-04-16,Training,210539.62,INR,Cancelled,APAC
3401,440,2022-03-07,Support,411218.35,USD,Pending,APAC
3402,440,2024-03-17,IP Licensing,426381.01,INR,Cancelled,APAC
3403,440,2024-04-19,Training,172419.6,USD,Pending,APAC
3404,440,2023-06-25,Consulting,397487.39,EUR,Completed,APAC
3405,440,2023-12-07,Support,26704.16,INR,Pending,APAC
3406,440,2022-03-19,Consulting,418872.16,USD,Pending,APAC
3407,440,2022-04-13,Tools,122849.94,USD,Pending,APAC
3408,440,2021-06-21,IP Licensing,58934.76,INR,Completed,APAC
3409,440,2024-06-29,Consulting,191057.03,INR,Cancelled,APAC
3410,440,2022-08-29,Tools,33453.94,USD,Cancelled,APAC
3411,441,2021-04-30,IP Licensing,367583.71,INR,Pending,
3412,441,2022-09-19,Support,164691.54,INR,Completed,
3413,441,2024-02-14,Tools,97569.51,INR,Cancelled,
3414,441,2022-11-06,Training,478585.56,INR,Pending,
3415,9999999,2021-06-01,IP Licensing,303489.26,INR,Completed,
3416,441,2022-09-05,Training,150114.85,INR,Cancelled,
3417,441,2023-09-24,IP Licensing,51719.12,USD,Pending,
3418,441,2023-07-17,Tools,154487.5,EUR,Pending,
3419,441,2023-05-07,IP Licensing,119428.12,INR,Completed,
3420,441,2022-08-10,Training,20686.24,EUR,Cancelled,
3421,441,2022-02-17,Consulting,241629.48,INR,Completed,
3422,441,2022-02-18,IP Licensing,372329.75,INR,Completed,
3423,441,2022-04-23,Consulting,144801.48,INR,Cancelled,
3424,441,2021-06-22,Consulting,493411.63,INR,Completed,
3425,441,2023-03-08,Support,9751.3,EUR,Pending,
3426,442,2022-07-30,IP Licensing,421889.03,INR,Cancelled,APAC
3427,442,2024-06-20,IP Licensing,381296.73,INR,Completed,APAC
3428,9999999,2023-11-07,Consulting,426083.03,INR,Completed,APAC
3429,442,2023-01-08,Consulting,298352.07,INR,Pending,APAC
3430,442,2021-12-01,Consulting,222185.26,INR,Cancelled,APAC
3431,442,2021-07-30,Support,193830.78,INR,Completed,Unknown
3432,442,2022-09-17,Consulting,133192.83,INR,Pending,APAC
3433,442,2023-07-24,IP Licensing,141569.24,INR,Completed,APAC
3434,442,2023-07-15,Consulting,127277.42,USD,Pending,APAC
3435,442,2021-07-03,Training,468439.05,INR,Pending,APAC
3436,443,2022-11-13,Support,377806.84,INR,Pending,APAC
3437,444,2022-07-10,Training,257413.21,INR,Completed,APAC
3438,444,2024-07-05,IP Licensing,483793.65,USD,Pending,APAC
3439,444,2021-07-28,Support,206014.37,INR,Cancelled,APAC
3440,444,2023-07-11,IP Licensing,231378.52,INR,Cancelled,APAC
3441,444,2024-01-30,IP Licensing,98018.28,INR,Pending,APAC
3442,444,2023-08-28,Support,199218.06,USD,Completed,APAC
3443,444,2022-10-30,IP Licensing,253667.08,INR,Completed,APAC
3444,444,2021-12-04,Consulting,498406.26,INR,Cancelled,APAC
3445,444,2022-07-04,Consulting,31101.74,INR,Cancelled,APAC
3446,444,2024-11-04,Tools,179766.26,USD,Completed,APAC
3447,444,2023-03-26,Tools,281989.03,INR,Cancelled,APAC
3448,444,2024-11-01,Training,12567.6,USD,Pending,APAC
3449,444,2021-11-07,IP Licensing,162840.25,INR,Cancelled,APAC
3450,444,2023-06-07,Support,289864.96,USD,Cancelled,APAC
3451,444,2023-04-04,Consulting,289814.08,EUR,Pending,APAC
3452,445,2023-10-26,Support,169681.25,INR,Completed,
3453,,2022-06-09,Support,310547.74,INR,Pending,
3454,445,2024-09-14,Support,20846.21,INR,Pending,
3455,445,2024-04-23,Consulting,103842.92,INR,Completed,
3456,445,2022-07-03,IP Licensing,337948.8,EUR,Cancelled,
3457,445,2024-10-06,Training,375280.68,INR,Pending,
3458,445,2021-12-28,Tools,20252.69,USD,Pending,
3459,446,2023-03-02,Training,431902.84,INR,Pending,APAC
3460,446,2021-08-27,IP Licensing,146111.89,INR,Pending,APAC
3461,446,2021-07-12,IP Licensing,147395.95,INR,Cancelled,APAC
3462,446,2024-06-08,Training,46737.6,INR,Pending,APAC
3463,446,2021-05-20,Tools,409118.59,INR,Cancelled,APAC
3464,446,2024-05-12,Support,414093.05,INR,Completed,APAC
3465,446,2023-04-11,Support,203755.26,INR,Completed,APAC
3466,446,2024-04-19,Tools,208381.19,INR,Cancelled,APAC
3467,446,2023-10-24,Consulting,199182.37,USD,Completed,APAC
3468,446,2021-09-14,Consulting,190216.17,INR,Pending,APAC
3469,447,2022-05-30,Training,215858.12,USD,Completed,APAC
3470,447,2021-09-02,Tools,182465.02,INR,Pending,APAC
3471,447,2023-09-16,IP Licensing,30434.25,INR,Cancelled,APAC
3472,447,2021-05-25,Training,196071.84,INR,Pending,APAC
3473,,2024-08-20,Tools,445788.84,USD,Cancelled,APAC
3474,447,2022-09-26,Tools,462037.12,USD,Pending,ASIA
3475,447,2024-01-26,Support,323558.32,INR,Cancelled,APAC
3476,447,2023-11-19,Support,221422.52,INR,Completed,APAC
3477,447,2021-01-25,Training,117583.88,INR,Completed,APAC
3478,9999999,2023-11-18,Consulting,245979.68,INR,Completed,APAC
3479,447,2023-03-02,IP Licensing,376693.15,USD,Completed,APAC
3480,447,2024-04-24,Support,324212.31,INR,Cancelled,APAC
3481,447,2023-02-25,Training,79545.01,INR,Pending,Global
3482,447,2024-08-05,Support,22097.78,INR,Cancelled,APAC
3483,448,2023-08-22,Support,207599.16,INR,Completed,
3484,449,2021-04-29,Consulting,355562.15,INR,Cancelled,APAC
3485,449,2022-01-02,Consulting,264027.83,INR,Cancelled,APAC
3486,449,2023-05-03,Training,271471.22,INR,Pending,APAC
3487,449,2023-10-29,IP Licensing,227059.61,USD,Completed,APAC
3488,449,2021-04-06,Consulting,227045.48,USD,Pending,APAC
3489,449,2024-08-20,Training,478639.84,USD,Completed,APAC
3490,449,2022-07-27,Tools,310501.65,INR,Cancelled,APAC
3491,450,2023-12-03,Tools,140144.0,INR,Pending,APAC
3492,451,2024-04-22,IP Licensing,232920.96,USD,Pending,APAC
3493,451,2023-02-15,IP Licensing,268438.42,INR,Completed,APAC
3494,451,2023-08-20,IP Licensing,43444.91,INR,Completed,APAC
3495,451,2023-06-29,Consulting,278640.78,INR,Completed,Global
3496,451,2024-02-17,Consulting,26143.53,USD,Cancelled,APAC
3497,451,2022-11-05,Consulting,344349.86,INR,Cancelled,APAC
3498,451,2023-03-13,IP Licensing,426560.48,INR,Pending,Global
3499,451,2022-03-27,Tools,384421.27,INR,Cancelled,APAC
3500,451,2021-11-18,IP Licensing,384954.85,EUR,Cancelled,APAC
3501,452,2021-06-27,Tools,377751.26,INR,Completed,
3502,452,2023-07-18,Tools,103608.69,INR,Pending,
3503,452,2024-03-28,Training,92255.32,INR,Cancelled,
3504,454,2022-07-10,Consulting,378809.54,INR,Pending,
3505,454,2023-11-05,Training,258547.89,INR,Cancelled,
3506,454,2024-08-17,Tools,204035.74,INR,Completed,
3507,454,2022-12-30,Tools,37886.67,INR,Completed,
3508,454,2022-03-16,Training,7216.64,INR,Cancelled,
3509,454,2021-09-27,Training,234474.7,INR,Pending,
3510,454,2021-02-27,Tools,372880.91,USD,Completed,
3511,454,2023-09-26,IP Licensing,498628.57,INR,Cancelled,
3512,454,2021-02-08,IP Licensing,393261.81,INR,Cancelled,
3513,454,2022-09-13,Support,8541.77,EUR,Completed,
3514,455,2022-05-18,Training,385383.34,EUR,Cancelled,
3515,455,2024-07-23,Tools,415975.27,INR,Completed,
3516,455,2021-05-27,Support,222097.43,USD,Cancelled,
3517,455,2022-03-31,IP Licensing,307937.44,INR,Completed,
3518,455,2023-01-03,Tools,258547.7,INR,Completed,
3519,455,2024-12-19,Training,487175.13,INR,Cancelled,
3520,455,2021-03-21,Training,297055.82,INR,Pending,
3521,455,2021-09-23,Consulting,112829.08,INR,Cancelled,
3522,455,2024-06-11,IP Licensing,244230.64,USD,Completed,
3523,455,2022-09-26,Support,325586.04,INR,Completed,ASIA
3524,456,2022-04-07,Tools,355843.74,INR,Completed,APAC
3525,456,2023-02-02,Support,189451.4,INR,Cancelled,APAC
3526,456,2023-02-27,Tools,329504.92,USD,Cancelled,APAC
3527,456,2021-12-06,IP Licensing,310300.34,INR,Cancelled,APAC
3528,456,2022-08-09,Consulting,110789.67,INR,Pending,APAC
3529,456,2021-03-18,Consulting,407468.11,USD,Completed,APAC
3530,457,2021-11-21,Tools,11454.43,INR,Completed,
3531,458,2022-03-03,Tools,172004.55,USD,Completed,APAC
3532,458,2022-08-13,Tools,360110.99,INR,Pending,APAC
3533,458,2024-06-13,IP Licensing,483618.62,USD,Pending,APAC
3534,458,2022-05-18,Tools,426910.69,INR,Completed,APAC
3535,458,2021-04-16,IP Licensing,64943.96,INR,Completed,APAC
3536,458,2023-06-22,Tools,489832.66,USD,Completed,APAC
3537,458,2024-08-05,Tools,104225.91,USD,Completed,APAC
3538,458,2023-10-07,Consulting,355166.4,EUR,Cancelled,APAC
3539,458,2024-03-13,Support,220883.31,USD,Cancelled,APAC
3540,458,2023-07-11,Support,244094.45,INR,Pending,APAC
3541,458,2022-08-22,Training,235008.44,INR,Completed,APAC
3542,460,2024-01-17,Training,484813.9,INR,Cancelled,APAC
3543,460,2022-04-12,Tools,443859.95,INR,Completed,APAC
3544,460,2021-06-19,Consulting,322235.72,INR,Completed,APAC
3545,460,2023-12-30,Consulting,150421.34,USD,Completed,APAC
3546,460,2023-10-25,Support,381702.37,INR,Completed,APAC
3547,460,2023-02-13,IP Licensing,1279.87,USD,Pending,APAC
3548,460,2024-06-22,Training,492285.67,INR,Completed,APAC
3549,460,2023-02-14,IP Licensing,36067.45,EUR,Completed,APAC
3550,460,2023-09-05,Tools,408530.79,INR,Cancelled,APAC
3551,461,2021-12-02,Training,395085.84,INR,Cancelled,APAC
3552,461,2022-02-27,Tools,165052.12,INR,Cancelled,Global
3553,461,2021-08-20,IP Licensing,287715.13,EUR,Completed,APAC
3554,461,2021-04-15,Consulting,47761.69,INR,Completed,APAC
3555,461,2023-10-09,Consulting,163222.69,INR,Completed,APAC
3556,461,2023-10-24,Support,21139.28,INR,Pending,APAC
3557,461,2024-10-26,Support,116513.7,USD,Completed,APAC
3558,462,2021-03-19,Training,452903.07,INR,Completed,
3559,9999999,2024-10-21,Training,479029.99,INR,Completed,
3560,462,2023-09-24,Tools,290229.3,INR,Cancelled,
3561,462,2024-02-07,Training,183358.9,USD,Completed,
3562,462,2022-03-24,Tools,252750.13,INR,Completed,
3563,462,2021-10-15,Consulting,126485.98,INR,Cancelled,
3564,462,2021-03-30,IP Licensing,172133.34,INR,Completed,
3565,462,2021-01-30,Training,27133.62,INR,Completed,
3566,462,2023-10-14,Support,141199.6,INR,Completed,
3567,462,2022-01-31,Tools,28536.19,INR,Cancelled,
3568,463,2024-08-03,Support,12403.44,EUR,Cancelled,APAC
3569,463,2021-05-21,Tools,334084.88,INR,Completed,APAC
3570,463,2021-08-15,Consulting,65029.64,INR,Completed,APAC
3571,463,2021-12-02,IP Licensing,281035.88,INR,Pending,APAC
3572,463,2021-10-02,Support,200719.69,INR,Completed,APAC
3573,463,2022-05-24,Training,295554.28,INR,Cancelled,APAC
3574,463,2021-03-27,Training,303583.13,USD,Cancelled,APAC
3575,463,2022-05-26,Support,66024.91,INR,Completed,APAC
3576,463,2023-04-14,IP Licensing,68929.32,INR,Pending,APAC
3577,463,2023-07-16,Tools,334446.54,INR,Pending,APAC
3578,464,2023-02-24,IP Licensing,364467.92,INR,Pending,
3579,464,2021-08-23,IP Licensing,465639.51,INR,Completed,
3580,464,2023-07-17,Training,256336.86,INR,Pending,
3581,465,2023-10-13,Support,317246.26,EUR,Completed,APAC
3582,465,2023-05-30,Consulting,394727.14,USD,Pending,APAC
3583,465,2022-07-20,IP Licensing,377583.02,INR,Pending,APAC
3584,465,2023-01-01,Consulting,187736.54,INR,Cancelled,APAC
3585,465,2022-12-21,IP Licensing,275178.53,INR,Completed,APAC
3586,465,2022-12-17,Tools,100559.52,INR,Cancelled,APAC
3587,465,2021-11-02,Training,15824.6,INR,Pending,APAC
3588,465,2023-10-24,IP Licensing,353355.32,INR,Pending,APAC
3589,465,2023-12-12,IP Licensing,282862.4,INR,Completed,APAC
3590,465,2023-11-19,Consulting,20115.66,EUR,Cancelled,APAC
3591,465,2021-02-15,Consulting,312923.78,INR,Cancelled,APAC
3592,466,2023-12-04,IP Licensing,184353.07,INR,Completed,
3593,466,2021-03-09,IP Licensing,99202.68,INR,Completed,ASIA
3594,467,2021-07-01,IP Licensing,485158.93,INR,Cancelled,APAC
3595,9999999,2021-01-22,Training,466554.44,USD,Completed,APAC
3596,467,2023-11-01,Training,114408.31,USD,Completed,ASIA
3597,467,2024-01-20,Support,267158.97,INR,Pending,APAC
3598,467,2022-11-16,IP Licensing,93270.5,INR,Completed,APAC
3599,467,2023-01-14,Support,221960.32,INR,Completed,APAC
3600,467,2021-01-11,Tools,104170.28,INR,Cancelled,APAC
3601,467,2023-01-02,Training,483764.77,INR,Pending,APAC
3602,468,2023-09-25,IP Licensing,315109.6,INR,Cancelled,APAC
3603,468,2024-05-20,IP Licensing,435762.15,USD,Cancelled,APAC
3604,468,2023-09-30,Consulting,60433.43,EUR,Completed,APAC
3605,468,2022-03-03,Tools,95042.04,EUR,Pending,APAC
3606,469,2024-05-01,Tools,254083.66,INR,Cancelled,APAC
3607,469,2021-11-15,Training,201504.37,INR,Completed,APAC
3608,470,2021-06-10,Tools,142973.77,INR,Completed,
3609,470,2022-03-28,Tools,428977.57,USD,Pending,
3610,470,2023-02-03,Consulting,475464.79,INR,Cancelled,
3611,470,2021-05-19,Training,456962.91,INR,Pending,
3612,470,2022-03-15,IP Licensing,61770.57,USD,Pending,
3613,470,2021-11-15,Training,366922.95,INR,Completed,
3614,470,2023-01-06,Tools,211843.34,INR,Completed,
3615,470,2022-07-24,Support,204483.53,INR,Cancelled,
3616,470,2021-03-08,Training,359331.4,INR,Completed,
3617,9999999,2021-10-14,Tools,234877.82,INR,Pending,
3618,470,2022-05-12,Training,324011.66,INR,Completed,
3619,470,2024-05-19,Consulting,303054.54,EUR,Cancelled,
3620,470,2021-06-01,Support,117233.5,INR,Completed,
3621,470,2023-10-01,Support,133080.56,INR,Completed,
3622,470,2021-12-17,Tools,165052.96,INR,Pending,
3623,471,2024-10-16,Tools,206059.16,INR,Cancelled,
3624,471,2021-06-14,Support,120386.08,INR,Completed,
3625,471,2021-10-22,Support,437123.43,INR,Cancelled,
3626,472,2021-09-23,Support,161988.75,INR,Completed,APAC
3627,472,2021-08-29,Support,243397.14,INR,Cancelled,APAC
3628,9999999,2021-08-12,Tools,210538.64,INR,Cancelled,APAC
3629,473,2021-07-04,Support,52494.88,USD,Completed,APAC
3630,473,2022-11-25,Tools,91722.83,INR,Pending,APAC
3631,473,2024-12-28,Support,290750.61,INR,Pending,APAC
3632,473,2022-09-12,Support,338050.89,INR,Cancelled,APAC
3633,473,2023-03-04,Consulting,59244.01,INR,Cancelled,APAC
3634,473,2024-09-28,Support,221122.78,INR,Completed,APAC
3635,473,2022-11-30,Consulting,465692.15,INR,Pending,APAC
3636,473,2024-05-20,IP Licensing,54386.58,EUR,Cancelled,APAC
3637,473,2022-02-02,Support,235009.36,INR,Pending,APAC
3638,473,2024-11-27,Training,380135.66,INR,Completed,APAC
3639,473,2021-09-03,Support,435347.39,INR,Cancelled,APAC
3640,473,2024-09-21,Tools,335711.22,INR,Completed,APAC
3641,473,2022-01-18,Support,371715.78,EUR,Completed,APAC
3642,473,2021-03-27,Support,125556.98,INR,Cancelled,APAC
3643,474,2024-09-20,Tools,447810.96,INR,Completed,APAC
3644,,2022-04-18,Consulting,363684.26,INR,Completed,APAC
3645,476,2024-05-27,Training,52026.87,INR,Completed,APAC
3646,476,2023-10-07,Consulting,102809.73,EUR,Completed,APAC
3647,476,2022-12-10,Training,394151.97,INR,Cancelled,Global
3648,476,2021-01-08,Support,359575.18,USD,Cancelled,APAC
3649,476,2021-10-19,Support,13383.63,INR,Pending,APAC
3650,476,2023-09-26,Consulting,172077.86,INR,Pending,APAC
3651,9999999,2022-08-31,IP Licensing,450561.39,INR,Completed,APAC
3652,477,2022-09-05,Training,301637.64,INR,Cancelled,APAC
3653,,2021-10-31,IP Licensing,477070.65,EUR,Pending,APAC
3654,477,2024-05-18,Training,40782.74,USD,Completed,APAC
3655,477,2022-02-26,Training,36907.97,INR,Completed,APAC
3656,477,2024-05-17,Support,378330.21,INR,Pending,APAC
3657,478,2022-12-14,Tools,275987.12,INR,Pending,EMEA
3658,478,2023-01-22,IP Licensing,406110.78,INR,Completed,EMEA
3659,478,2021-04-10,Training,31174.74,INR,Pending,EMEA
3660,478,2024-04-20,Training,142339.1,USD,Pending,EMEA
3661,478,2024-04-21,Consulting,42182.66,USD,Completed,EMEA
3662,478,2024-06-02,Training,44871.77,INR,Completed,EMEA
3663,478,2024-03-19,Support,122366.54,INR,Pending,EMEA
3664,478,2021-08-05,Tools,12963.88,INR,Cancelled,EMEA
3665,478,2022-12-22,IP Licensing,164337.64,INR,Cancelled,EMEA
3666,478,2021-06-22,Consulting,6294.29,INR,Completed,EMEA
3667,,2024-02-07,Support,460983.1,INR,Completed,EMEA
3668,478,2021-06-11,Consulting,345918.42,INR,Pending,Global
3669,478,2024-05-12,Consulting,189986.49,INR,Cancelled,EMEA
3670,479,2021-05-02,Support,54138.88,EUR,Completed,APAC
3671,479,2023-11-25,Support,179948.55,INR,Cancelled,APAC
3672,479,2022-05-08,Tools,315967.06,INR,Pending,APAC
3673,479,2022-09-06,Training,19948.34,INR,Cancelled,APAC
3674,479,2022-04-20,Tools,103094.95,USD,Cancelled,APAC
3675,479,2022-01-02,Training,52324.12,INR,Pending,APAC
3676,479,2023-09-20,Training,269889.35,EUR,Completed,APAC
3677,479,2022-10-11,Training,415718.35,USD,Completed,APAC
3678,479,2021-08-20,Support,383453.72,INR,Cancelled,APAC
3679,479,2024-12-25,Training,162491.87,INR,Completed,APAC
3680,479,2023-02-05,Training,227384.08,EUR,Completed,APAC
3681,479,2022-01-24,Consulting,117254.85,INR,Cancelled,APAC
3682,479,2024-11-22,Training,123550.07,USD,Completed,APAC
3683,479,2022-12-01,Support,58815.98,INR,Completed,APAC
3684,480,2024-04-11,Support,300782.63,USD,Pending,
3685,480,2024-12-19,Consulting,175893.04,INR,Pending,
3686,480,2023-12-30,Tools,394490.27,INR,Completed,
3687,480,2022-06-29,Consulting,51683.17,INR,Pending,
3688,481,2021-01-22,IP Licensing,422583.52,INR,Completed,
3689,481,2021-10-26,Support,122417.21,INR,Cancelled,
3690,481,2024-08-23,IP Licensing,99355.1,USD,Pending,
3691,481,2023-04-20,IP Licensing,70008.2,INR,Completed,
3692,481,2023-02-05,Training,432273.83,INR,Cancelled,
3693,481,2024-02-02,IP Licensing,271468.45,INR,Cancelled,
3694,481,2024-02-06,IP Licensing,127144.21,EUR,Pending,
3695,481,2021-10-28,Training,339498.34,INR,Cancelled,
3696,481,2021-01-28,Support,286540.33,INR,Completed,
3697,481,2023-11-02,Training,289263.04,EUR,Pending,
3698,481,2021-04-23,Consulting,247752.19,INR,Cancelled,
3699,481,2023-04-03,Consulting,465140.02,INR,Completed,
3700,483,2024-07-18,Training,187963.94,INR,Pending,APAC
3701,483,2023-04-16,IP Licensing,231811.76,INR,Cancelled,APAC
3702,483,2021-01-10,IP Licensing,107310.13,INR,Pending,APAC
3703,483,2023-01-14,Consulting,350703.07,INR,Cancelled,APAC
3704,483,2021-04-30,Consulting,165794.24,USD,Cancelled,APAC
