customer_id,customer_name,country,state,city,industry,account_status,tax_id,email,phone,created_date,last_updated_date,owner_id
537,Ray Ltd,India,Nebraska,East Daniellemouth,Software,Inactive,TAX309146,marywoodard@moran.com,221.643.6438x1300,2024-08-09,2024-12-31,32
538,Clark Ltd,United States,California,West Shaunville,Manufacturing,Active,TAX501078,qduffy@smith-harper.com,(953)746-9979x9070,2024-12-31,2024-12-31,62
539,Johnson-Haynes,United States,Missouri,South Haleystad,Healthcare,Inactive,TAX693128,yvang@estes.info,281-713-1765x397,2023-10-26,2024-04-07,50
540,Tran-Padilla,India,New Hampshire,New Robert,Semiconductors,Inactive,TAX726121,suttonbrittney@norman.net,(374)996-8049,2022-03-25,2022-04-09,36
541,Barrera LLC,India,Hawaii,West Carolynchester,Healthcare,Prospect,TAX474795,mcdanieltanya@gonzalez.com,9625604235,2024-04-11,2024-08-08,21
542,"Wallace, Haynes and Buck",India,Connecticut,East David,Retail,Active,TAX379473,kimmichael@jordan.com,+1-681-767-0468x6111,2023-12-29,2024-01-26,29
543,Morales-Calhoun,United States,Florida,North Fernandoshire,Healthcare,Inactive,TAX979988,elizabethgriffin@brooks.com,001-461-880-3324,2021-12-22,2022-03-22,31
544,Watson PLC,United States,Alabama,New Elizabethshire,Retail,Prospect,TAX476211,turnerlisa@mccall-valencia.com,377.473.1268,2024-04-26,2024-05-10,46
545,"Martinez, Hicks and Callahan",Canada,California,Palmerland,Manufacturing,Active,TAX690462,johnmolina@ward.com,001-860-456-0356x79327,2022-01-21,2022-09-30,70
546,George LLC,India,New York,South Carolchester,Healthcare,Active,TAX194641,hoffmanjanet@mejia.com,964-875-4895x478,2021-04-26,2021-08-23,78
547,"Lawrence, Castro and Fleming",India,Rhode Island,South Matthew,Manufacturing,Inactive,TAX100716,ihester@jensen.com,898-635-5393x5435,2022-11-11,2023-09-21,26
548,Harper-Santiago,Japan,Illinois,Port Kayla,Finance,Prospect,TAX286080,james58@morris.com,543-839-5275,2022-10-25,2022-11-24,3
549,Love-Randolph,India,New Jersey,Dustinland,Retail,Active,TAX911982,david68@smith-lopez.com,378.994.8963x4067,2021-08-16,2022-05-12,47
550,Hughes-Wilson,Canada,Idaho,West Kathleenton,Finance,Prospect,TAX794303,boonejoshua@nichols.biz,609.800.1594,2023-03-22,2024-01-16,13
551,Hall PLC,India,Rhode Island,Sarahstad,Finance,Active,TAX265154,edwardspencer@farmer-jackson.biz,989.302.1994,2023-06-14,2024-05-06,63
552,Sanchez Group,United States,Iowa,South Chelsea,Software,Prospect,TAX689275,samantharamirez@allen.biz,001-996-973-3116,2024-11-21,2024-12-31,46
553,Stevenson Group,India,South Carolina,Johnsonview,Manufacturing,Active,TAX496764,nicolehenry@peterson.biz,793.752.1962x633,2022-09-21,2023-09-08,38
554,Hill-Espinoza,India,Iowa,Burkefort,Retail,Active,TAX836109,parksanna@wolfe.biz,001-355-860-7676,2024-03-19,2024-10-05,73
555,Bailey-Adams,India,Kentucky,Moorebury,Manufacturing,Inactive,TAX948095,meghanwerner@williams-perez.com,498-604-1847,2024-06-06,2024-09-27,73
556,Garrison LLC,India,Idaho,South Larry,Healthcare,Active,TAX447255,hallchristopher@armstrong.com,487-362-3039x1114,2021-06-09,2021-10-08,45
557,Tran-Wood,Canada,Idaho,New Sarah,Software,Prospect,TAX193035,kristinnguyen@miranda.com,680.962.2072x23959,2024-12-22,2024-12-31,43
558,Gibson Ltd,United States,Delaware,East Danielle,Finance,Active,TAX361662,jonesnicholas@mitchell.info,+1-868-486-8785x99648,2024-11-20,2024-12-24,45
559,"Hodge, Martinez and Johnson",India,California,Meaganville,Semiconductors,Prospect,TAX101343,treyes@johnson-freeman.com,462.279.2463,2021-04-09,2021-10-23,57
560,Mckee LLC,Germany,New York,Owensmouth,Software,Inactive,TAX617033,nicole72@moyer-sanchez.com,+1-914-250-5766x1945,2023-02-15,2023-08-13,70
561,Jones-Rivera,India,Maryland,North Victoria,Healthcare,Prospect,TAX782591,juliehoffman@johnson.net,(207)365-9759x545,2024-11-08,2024-12-31,21
562,Blake-Hamilton,United States,North Carolina,Lake Kimberlyshire,Semiconductors,Inactive,TAX121053,lutzeric@rivera-klein.com,(223)219-6463,2022-10-15,2023-02-25,14
563,Smith-Anderson,India,Nebraska,South Lauren,Software,Inactive,TAX268720,ronaldcarroll@smith.com,3479137271,2021-06-03,2022-03-10,12
564,Jensen-Krause,India,New Mexico,Barbaraside,Manufacturing,Inactive,TAX838726,crystal58@contreras.org,249.633.0674x58476,2021-03-05,2021-10-11,22
565,Rodriguez-Hernandez,United States,Iowa,East Steven,Healthcare,Active,TAX156157,saraterry@cox.com,813-929-7150x6662,2021-07-27,2022-01-12,27
566,Cook LLC,Canada,Delaware,Joefort,Healthcare,Prospect,TAX681028,zchapman@atkinson-mitchell.org,(352)395-9611,2024-01-12,2024-05-26,37
567,"Smith, Fernandez and Vasquez",India,Colorado,North Aaron,Semiconductors,Active,TAX511987,antoniocarter@shelton-hull.com,+1-591-402-4510x91090,2024-03-16,2024-12-22,63
568,Holloway-Henry,India,Louisiana,Christinahaven,Finance,Active,TAX548377,deckerjustin@ford.com,+1-781-679-3406x5277,2021-06-29,2021-11-26,77
569,Valdez-Briggs,United States,Nebraska,Port Tracey,Semiconductors,Active,TAX317005,elizabeth33@hernandez-moore.com,6917217221,2021-12-16,2022-11-07,38
570,"Flores, Allen and Olson",Canada,Nebraska,Lake Elizabethside,Healthcare,Active,TAX423331,sharon37@johnson.com,9044627765,2023-03-26,2023-11-22,63
571,Mcgee-Zimmerman,Japan,Texas,Susanshire,Finance,Active,TAX773045,adrianlogan@perry-tucker.com,(402)838-9743,2024-01-20,2024-08-05,24
572,Townsend Ltd,India,Mississippi,Laurenstad,Healthcare,Inactive,TAX295646,aaron78@clark.net,686-989-9936x079,2023-07-02,2023-07-24,34
573,Mitchell Inc,United States,Nebraska,South Mariachester,Finance,Active,TAX977740,msloan@hall.info,540-939-4640x830,2022-07-05,2023-04-19,8
574,Sanders Group,India,Arkansas,Port Lindaside,Retail,Prospect,TAX201400,usmith@french.info,001-738-484-1368,2021-06-25,2022-06-02,45
575,"Douglas, Smith and Jordan",Japan,Michigan,South Andrew,Healthcare,Prospect,TAX338564,sarahsimon@sandoval.com,(326)232-5144x88112,2024-02-08,2024-03-10,50
576,Jones LLC,Japan,Idaho,Port Shannonville,Healthcare,Prospect,TAX820442,edixon@mendez.com,(726)438-4091x122,2023-08-31,2024-06-19,31
577,"Ochoa, Nichols and Mendoza",United States,Wisconsin,Anthonyfurt,Semiconductors,Inactive,TAX995420,ggarcia@lewis-lee.info,001-591-237-8765x53007,2021-03-13,2021-11-25,74
578,"Kelly, Huerta and Peck",Canada,Tennessee,Roberttown,Manufacturing,Prospect,TAX750403,michelle12@wheeler.com,001-227-778-8519,2021-10-29,2021-12-29,58
579,Collins Group,India,Maine,Port Danielport,Software,Active,TAX947732,heathercabrera@ramirez.com,351.774.4600x45212,2022-01-30,2022-04-04,6
580,Davis LLC,United States,Wyoming,Lucasville,Retail,Inactive,TAX311727,barbaraaguilar@hall.com,001-888-318-9848x41604,2024-07-08,2024-09-21,77
581,"Cook, Figueroa and Taylor",India,Connecticut,North Patriciaton,Retail,Active,TAX191254,zpacheco@rodriguez.com,452-429-1073,2023-03-06,2023-12-15,51
582,"Bernard, Shields and Hicks",United States,Nebraska,Lake Alexandraview,Finance,Prospect,TAX580412,travisyoung@clark-estrada.com,645.926.9694x43916,2021-01-26,2022-01-19,80
583,Levine Group,United States,Pennsylvania,Lake Johnny,Healthcare,Active,TAX534574,barbaraolsen@wilson.com,230.516.2341,2021-11-03,2022-01-17,73
584,"Rodriguez, Horton and Gutierrez",United States,Michigan,South Drew,Semiconductors,Active,TAX690016,meltonmark@gray-stone.com,232.636.5337x746,2021-07-26,2021-12-19,69
585,Hamilton and Sons,Japan,Arkansas,Lake Stephenport,Healthcare,Inactive,TAX501650,robertkeith@campbell.biz,001-807-681-9754x37347,2024-09-03,2024-12-31,74
586,Castillo Group,United States,Florida,Port Jimmyfort,Semiconductors,Active,TAX388792,jrobinson@may.com,541.448.4601x91344,2023-04-06,2023-06-18,80
587,"Crawford, Rice and Hernandez",United States,Alaska,Kaylaside,Retail,Inactive,TAX140666,abradley@lee-rodriguez.com,001-964-549-3699x9516,2023-03-22,2023-09-07,31
588,Nguyen LLC,India,Minnesota,Blakeside,Healthcare,Inactive,TAX490532,trevor68@norris.org,(336)903-7681,2021-02-11,2021-08-02,39
589,"Taylor, Rojas and Robinson",India,Connecticut,West Alexandershire,Healthcare,Prospect,TAX818119,rmartinez@chapman.com,991.614.9830,2021-07-21,2021-11-14,18
590,"Jackson, Todd and Chandler",India,New York,Port Robert,Retail,Inactive,TAX911630,craig89@buckley.com,(555)278-2019x04322,2022-10-20,2023-03-06,54
591,"White, Wilcox and Gonzalez",United States,Maine,Brownmouth,Semiconductors,Active,TAX563173,christinejohnson@barr.com,+1-362-312-7602x50826,2022-03-09,2022-10-03,63
592,Lewis and Sons,Germany,Nebraska,South Jermaineburgh,Finance,Active,TAX640299,jennifer88@nolan.info,(998)693-7629,2021-11-22,2021-12-25,40
593,Green-Lewis,Germany,Washington,East Richardfurt,Healthcare,Active,TAX918430,lho@hogan.com,481.587.6920,2023-12-10,2024-09-26,4
594,Allen Inc,India,North Carolina,East Amberland,Software,Active,TAX361609,alicia14@rivera-taylor.com,9673323182,2021-03-09,2021-10-28,7
595,Le-Payne,Canada,West Virginia,Stevenview,Retail,Active,TAX387286,anthony00@vazquez.com,429-711-3717x85090,2023-01-25,2023-09-19,65
596,Gray-Wilson,India,North Carolina,Karenview,Semiconductors,Prospect,TAX132047,christopherhess@barnett.net,001-912-224-8905x67086,2022-05-11,2022-11-17,63
597,Greene Inc,United States,Texas,Ninafurt,Software,Inactive,TAX715388,dana15@black.org,236-724-8355,2024-02-04,2024-08-01,45
598,Underwood-Glover,India,Missouri,New Jenniferfort,Finance,Prospect,TAX971230,russelljohn@chase.com,001-298-622-1040x16481,2024-11-11,2024-12-27,37
599,"Quinn, Hayden and Schneider",India,Oklahoma,Jimenezbury,Semiconductors,Active,TAX995296,nicholasgallagher@holland.com,(669)442-8946,2024-03-17,2024-07-04,29
600,Sanchez Group,United States,Wisconsin,West Jennifer,Retail,Active,TAX382154,tlewis@miller-marks.biz,462-655-4026x3558,2024-08-27,2024-12-31,66
601,Chung Ltd,India,Alaska,South Nicholaschester,Retail,Active,TAX597126,michelle89@wagner.com,(738)288-2452x790,2021-09-28,2022-08-25,23
602,Mcdaniel-Brown,United States,Maine,East Sabrina,Semiconductors,Active,TAX364650,taraholloway@poole.org,216-532-1119x78718,2024-05-30,2024-11-02,36
603,Watkins Ltd,United States,Utah,South Jay,Healthcare,Inactive,TAX581294,oschneider@khan.com,898-275-6178,2022-06-01,2022-09-20,60
604,Buck and Sons,India,Alaska,New Danielchester,Manufacturing,Prospect,TAX516444,dunnmary@glass.info,+1-774-449-1609x3659,2024-04-12,2024-06-03,1
605,Jones PLC,United States,California,Port Aliciashire,Retail,Inactive,TAX688730,daniel43@sanders.com,4923632239,2024-08-18,2024-12-31,78
606,Hayes LLC,India,Michigan,Jonesview,Retail,Active,TAX605139,dominguezmeredith@anderson-herrera.com,(405)837-6660x811,2021-05-11,2021-10-30,36
607,Mcmillan and Sons,United States,Arkansas,West Peter,Finance,Inactive,TAX787991,meyerskathryn@moore-bryant.com,001-831-323-4550x6882,2024-12-27,2024-12-31,39
608,Sims-Washington,India,Wisconsin,New Jason,Manufacturing,Active,TAX159532,kelly01@torres.com,773.354.3788x26033,2024-05-13,2024-12-05,41
609,Garcia LLC,United States,New Hampshire,New Lynnhaven,Retail,Active,TAX787237,victoria91@mitchell-white.com,001-874-692-6999x699,2023-10-16,2024-03-15,34
610,"May, Malone and Reese",Canada,Utah,Davishaven,Healthcare,Inactive,TAX872519,dustin59@walsh-carroll.com,591-640-8499x32312,2021-03-14,2022-01-06,74
611,Parsons Group,Japan,Montana,South Cindytown,Finance,Prospect,TAX848021,omoore@bryant.com,+1-572-434-8389x3595,2022-04-01,2023-03-18,69
612,"Prince, Sherman and Huff",United States,Maine,West Susanville,Healthcare,Prospect,TAX475911,rachelknight@peterson-dunn.com,(895)382-6418x6965,2023-11-05,2024-04-06,22
613,Smith Group,Japan,Nevada,Lake Mariaberg,Manufacturing,Active,TAX408054,lindsayedwards@hooper-christensen.com,646.282.3948,2021-07-19,2022-03-17,17
614,Wall and Sons,Germany,New Mexico,North Adam,Retail,Prospect,TAX899977,yburke@murillo.biz,631.313.9500x16809,2022-01-10,2022-12-24,43
615,Soto-Jones,United States,West Virginia,Brianchester,Software,Inactive,TAX334176,michelleboyd@avery.com,001-253-944-0777x9462,2022-09-21,2023-04-24,43
616,Barber Group,India,Texas,New Derrick,Manufacturing,Inactive,TAX586288,peterschristopher@hardy-mckenzie.biz,6293914068,2021-08-30,2022-04-27,7
617,Gonzalez Group,Japan,Iowa,East Stephaniemouth,Manufacturing,Prospect,TAX750803,jennifer23@moon-morales.info,+1-417-203-2119,2021-05-26,2022-01-22,25
618,Rodriguez-Christensen,United States,Kansas,Davidfort,Retail,Inactive,TAX655575,nicholas33@jones-contreras.com,349-802-9502x6480,2022-09-04,2023-04-03,7
619,Mitchell-Brown,Japan,New Hampshire,Lake John,Software,Active,TAX310026,rossamanda@stein.info,+1-682-821-0217x98213,2022-12-03,2023-06-30,73
620,Armstrong LLC,Japan,West Virginia,Muellermouth,Healthcare,Active,TAX431752,katherinedelacruz@baxter.com,982-285-6053,2022-01-05,2022-02-15,63
621,Floyd-Chapman,India,Washington,Powellville,Software,Inactive,TAX765320,dmendoza@valencia-crawford.biz,420.350.6821x22355,2021-04-29,2021-05-01,58
622,Shelton-Keller,India,Alabama,Ambermouth,Software,Prospect,TAX901619,mcdanielrichard@oconnor.com,692-559-6790,2021-11-21,2022-07-29,12
623,Hanson-Weaver,India,Ohio,East Davidton,Healthcare,Prospect,TAX550268,lauren93@wilkinson.com,942.249.5988x11457,2023-04-07,2023-11-12,62
624,"Pena, Davis and Mclean",India,Kansas,Westfort,Semiconductors,Prospect,TAX309100,amberstanton@johnson.info,461-891-7798x768,2023-02-04,2023-02-11,42
625,"Crawford, Bruce and Hood",Germany,Florida,Zacharyborough,Manufacturing,Active,TAX118786,cgamble@patel.com,+1-235-304-0566x95790,2024-10-17,2024-10-19,32
626,Ramirez PLC,India,Idaho,Melissaview,Finance,Inactive,TAX235193,ian86@watkins-gonzalez.com,+1-342-732-8946x338,2021-07-30,2022-02-11,65
627,Martin-Miller,United States,Utah,Jacobmouth,Software,Active,TAX963862,vthompson@jackson-johnston.biz,001-333-858-9513,2021-04-04,2021-09-03,38
628,Diaz-Lynn,United States,New York,Stephanieside,Manufacturing,Prospect,TAX649577,alexis57@mitchell.com,+1-791-589-1179x7203,2022-11-23,2023-07-03,18
629,Leon-Miller,India,Mississippi,South Kyle,Healthcare,Inactive,TAX886553,kelly15@harris-robinson.com,(293)667-8136x750,2022-01-21,2022-04-15,52
630,Terry Ltd,India,Connecticut,Stephanieland,Software,Prospect,TAX237579,parsonsgregory@gilbert-gould.com,001-498-578-0927x045,2022-03-09,2022-03-20,76
631,"Rose, Gates and Bailey",United States,Hawaii,West Angela,Semiconductors,Inactive,TAX845652,ubutler@hunter.info,842-727-5854x859,2024-08-25,2024-09-13,49
632,Cobb-Skinner,Japan,Maine,New David,Finance,Prospect,TAX753404,poncelisa@duke-johnson.com,5024453931,2021-04-10,2022-02-08,7
633,"Wiley, Ware and Wilcox",United States,Massachusetts,Chadtown,Retail,Active,TAX150578,matthew08@schultz.net,001-921-444-4889x6699,2024-11-13,2024-12-31,54
634,Mccarty-Vaughn,United States,Iowa,Colemouth,Semiconductors,Prospect,TAX365015,dawn20@diaz.com,(443)518-3281x231,2023-08-30,2024-08-23,20
635,"Thomas, Randall and Smith",India,Maryland,North Nicholastown,Retail,Prospect,TAX109756,stonerobert@moore-robbins.info,(908)927-6817x225,2022-09-09,2023-04-12,13
636,Green-Mcpherson,United States,Oklahoma,Timothyfurt,Finance,Prospect,TAX735053,michellemcmahon@thomas-davis.info,(983)516-0827x1721,2024-12-06,2024-12-31,54
637,Ramos Ltd,Japan,Washington,New Diana,Semiconductors,Prospect,TAX853681,suehowe@white-moore.org,+1-436-521-6591x438,2024-06-19,2024-08-18,37
638,Nguyen LLC,India,Vermont,Port Becky,Semiconductors,Inactive,TAX308296,lukecase@butler-burns.info,001-973-326-4309x5449,2024-06-01,2024-09-11,34
639,Barry PLC,Japan,Pennsylvania,Smithshire,Software,Inactive,TAX837606,scottmartin@wright-santana.info,001-287-313-7529x88322,2023-04-20,2023-09-18,21
640,Mcguire Group,India,Washington,New Jacobton,Healthcare,Active,TAX821634,bakerangela@cochran.net,597.253.5852x38600,2023-09-12,2024-02-28,31
641,Spence-Young,India,Missouri,Port Ashleyshire,Retail,Active,TAX215795,daniel15@finley.org,602-592-9501,2024-03-21,2024-12-31,64
642,Ramirez-Parrish,India,North Carolina,North Cheryl,Semiconductors,Prospect,TAX178693,rhondaray@miller-mcdaniel.info,591-426-0221,2021-07-27,2021-12-05,30
643,Delacruz Ltd,United States,New Jersey,Owensberg,Finance,Inactive,TAX586830,wilsonkelsey@davis.com,(901)590-7258,2021-04-13,2021-06-03,23
644,Schaefer Ltd,Japan,Washington,North Kelly,Finance,Inactive,TAX940534,ryanrogers@smith.com,001-781-224-2114x08682,2024-10-18,2024-12-31,55
645,"Ortega, Hendrix and Hernandez",Germany,Maine,Andersonshire,Semiconductors,Active,TAX110142,jackierichardson@griffith-franco.com,001-303-499-5297x0137,2021-10-11,2022-09-15,22
646,Lee-Mcconnell,India,Oklahoma,Amberfurt,Healthcare,Prospect,TAX381342,kathryn23@green.com,9275061592,2021-07-10,2022-01-16,44
647,"Simpson, Brown and George",India,Arkansas,Higginsland,Healthcare,Inactive,TAX578715,lsimmons@gutierrez.com,381-255-4203x4030,2022-07-11,2023-01-24,62
648,"Cox, Stein and Frye",Germany,Oregon,Richardsonport,Retail,Active,TAX218548,woodbrittany@watson-coleman.com,347.212.4760,2021-09-29,2022-09-20,8
649,"Brown, Wilson and Bowers",Canada,Delaware,East Anthonychester,Software,Active,TAX536236,craigross@burns.net,2803815712,2024-04-24,2024-12-27,73
650,Bush-Ford,United States,Illinois,South Shawnbury,Software,Prospect,TAX498197,murrayjermaine@novak.com,747.743.6213x00962,2023-01-05,2023-11-14,4
651,Simmons-Jordan,Japan,Kentucky,Johnsonville,Retail,Active,TAX606545,cookyvonne@lawson.info,966-262-1591x832,2023-09-27,2023-11-23,53
652,Brown LLC,United States,Montana,Colemanport,Semiconductors,Inactive,TAX786789,courtney01@williams.info,+1-271-740-0493x88194,2022-10-06,2022-10-12,68
653,Contreras Ltd,Germany,California,Kristenton,Manufacturing,Prospect,TAX692458,cheryl80@evans.biz,+1-687-331-3797x166,2022-04-04,2023-03-12,44
654,Odonnell-Moses,United States,Georgia,South Justin,Retail,Prospect,TAX748270,washingtonashley@hall.com,(623)489-9499x19701,2021-07-15,2022-02-21,32
655,Charles-Sosa,United States,Florida,East Tannerhaven,Retail,Prospect,TAX772561,iweiss@garcia.com,(904)418-1359,2023-02-28,2023-05-15,72
656,Miller Group,Japan,Alaska,Sarahhaven,Manufacturing,Active,TAX112210,ochoamelissa@reilly.com,(717)958-8397,2024-08-10,2024-10-29,65
657,Ryan Inc,Japan,Alaska,Amberchester,Healthcare,Active,TAX178501,qflores@poole.com,(491)849-6112x8794,2023-10-04,2024-03-16,31
658,"Mckee, Hernandez and Barber",India,Montana,Beckton,Finance,Active,TAX631553,bradley53@wilson.org,(715)860-7832x74883,2022-04-02,2023-01-08,49
659,Rodriguez-Galvan,United States,Pennsylvania,Whiteton,Software,Active,TAX581395,smiles@bennett.org,(804)478-4217x02851,2023-06-29,2024-04-17,58
660,Zavala LLC,India,Pennsylvania,Port Crystal,Healthcare,Inactive,TAX431414,amy20@ponce.com,+1-668-883-9062,2021-09-01,2022-05-13,3
661,Hernandez-Archer,India,North Dakota,Guzmanland,Healthcare,Active,TAX684194,ejohnson@evans.com,001-535-992-3613,2024-01-30,2024-01-30,12
662,"Russell, Smith and Lopez",Germany,Kansas,West Manuelhaven,Manufacturing,Prospect,TAX419394,moraleskimberly@johnson.com,001-247-824-1916x50344,2023-11-08,2024-08-21,27
663,Bruce-Harrison,United States,West Virginia,Mosleyland,Healthcare,Inactive,TAX480992,isabelwheeler@mullins.com,(778)421-4174x6813,2021-04-22,2021-08-14,59
664,Sims-Valentine,India,Ohio,Jensenside,Manufacturing,Prospect,TAX596116,hollyperkins@montgomery.biz,001-341-355-9450,2024-09-07,2024-12-31,58
665,"Taylor, George and White",India,Utah,Vangbury,Retail,Active,TAX102303,csmall@wilson-wells.biz,+1-603-798-8636x53621,2022-12-01,2023-05-31,38
666,Greene-Gray,United States,Alabama,North Brookeshire,Finance,Prospect,TAX211486,lindsay48@wright.biz,+1-648-796-6760x56420,2021-04-04,2021-06-27,64
667,Grimes-Burns,India,New Hampshire,Amandatown,Retail,Prospect,TAX856609,tpatton@oconnell-lee.net,+1-706-623-5466x226,2023-04-19,2023-06-12,33
